"","area","area_title","area_type","naics","naics_title","own_code","occ_code","occ_title","o_group","tot_emp","emp_prse","jobs_1000","loc_quotient","pct_total","h_mean","a_mean","mean_prse","h_pct10","h_pct25","h_median","h_pct75","h_pct90","a_pct10","a_pct25","a_median","a_pct75","a_pct90","annual","hourly","year","group","pct_tot"
"108",41660,"San Angelo, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","","140","31.7","3.272","0.66","",8.17,17000,4,7.52,7.84,8.37,8.9,"9.22",15640,16310,17410,18520,19180,NA,NA,2011,NA,NA
"109",41660,"San Angelo, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","2,110","15.8","48.924","1.47","",11.01,22890,4.6,7.76,8.32,9.26,11.43,"15.67",16150,17310,19250,23780,32600,NA,NA,2011,NA,NA
"110",41700,"San Antonio-New Braunfels, TX",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","","1,260","21.4","1.496","0.55","",14.75,30680,7.7,8.36,9.68,11.34,18.53,"27.51",17380,20140,23580,38550,57220,NA,NA,2011,NA,NA
"111",41700,"San Antonio-New Braunfels, TX",4,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","","990","1.4","1.171","0.91","",NA,53110,3.5,NA,NA,NA,NA,"*",39610,48020,54050,59580,68170,1,NA,2011,NA,NA
"112",41700,"San Antonio-New Braunfels, TX",4,0,"Cross-industry",1235,"35-3011","Bartenders","","3,560","13.1","4.220","1.06","",9.18,19100,3.2,7.58,7.94,8.54,9.14,"12.29",15760,16510,17760,19010,25570,NA,NA,2011,NA,NA
"113",41700,"San Antonio-New Braunfels, TX",4,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","","19,500","4.6","23.101","1.29","",9.36,19480,3.3,7.58,7.95,8.56,9.17,"11.30",15760,16530,17800,19080,23510,NA,NA,2011,NA,NA
"114",41700,"San Antonio-New Braunfels, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","","5,160","10.3","6.109","1.24","",9.06,18850,2.2,7.59,7.97,8.61,9.24,"11.29",15790,16580,17900,19220,23470,NA,NA,2011,NA,NA
"115",41700,"San Antonio-New Braunfels, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","31,360","3.9","37.157","1.12","",11.5,23920,2.3,7.82,8.44,9.56,12.53,"17.10",16260,17560,19880,26070,35560,NA,NA,2011,NA,NA
"116",43300,"Sherman-Denison, TX",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","","80","46.4","1.879","0.69","",11.13,23140,12.9,7.73,8.3,9.27,11.68,"19.80",16070,17270,19270,24290,41190,NA,NA,2011,NA,NA
"117",43300,"Sherman-Denison, TX",4,0,"Cross-industry",1235,"35-3011","Bartenders","","110","14.2","2.795","0.70","",8.31,17280,2.5,7.55,7.87,8.4,8.94,"9.26",15700,16370,17480,18590,19260,NA,NA,2011,NA,NA
"118",43300,"Sherman-Denison, TX",4,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","","870","17.7","21.240","1.19","",8.39,17450,2.2,7.56,7.89,8.44,8.99,"9.33",15730,16410,17560,18700,19400,NA,NA,2011,NA,NA
"119",43300,"Sherman-Denison, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","","150","34.6","3.720","0.76","",8.26,17170,2.9,7.56,7.88,8.43,8.97,"9.31",15720,16400,17530,18660,19360,NA,NA,2011,NA,NA
"120",43300,"Sherman-Denison, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","1,930","13.6","47.051","1.41","",11.06,23000,3.5,7.8,8.37,9.33,11.78,"16.45",16220,17410,19420,24510,34220,NA,NA,2011,NA,NA
"121",45500,"Texarkana-Texarkana, TX-AR",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","","140","33.6","2.620","0.96","",12.63,26270,8.5,7.9,8.58,10.45,16.82,"20.28",16430,17840,21740,34980,42180,NA,NA,2011,NA,NA
"122",45500,"Texarkana-Texarkana, TX-AR",4,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","","90","6.6","1.702","1.32","",NA,43640,2.5,NA,NA,NA,NA,"*",32500,35250,41420,52190,58570,1,NA,2011,NA,NA
"123",45500,"Texarkana-Texarkana, TX-AR",4,0,"Cross-industry",1235,"35-3011","Bartenders","","100","22.3","1.830","0.46","",9.13,18980,4.9,7.6,8.01,8.68,9.39,"12.82",15820,16660,18050,19520,26660,NA,NA,2011,NA,NA
"124",45500,"Texarkana-Texarkana, TX-AR",4,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","","890","10.3","16.583","0.93","",8.63,17960,2.8,7.57,7.93,8.52,9.12,"9.98",15750,16490,17730,18960,20750,NA,NA,2011,NA,NA
"125",45500,"Texarkana-Texarkana, TX-AR",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","","260","20.0","4.854","0.99","",8.05,16740,3.2,7.51,7.82,8.33,8.85,"9.16",15620,16270,17340,18410,19050,NA,NA,2011,NA,NA
"126",45500,"Texarkana-Texarkana, TX-AR",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","1,800","6.0","33.765","1.01","",11.19,23270,4.1,7.76,8.29,9.19,11.55,"18.70",16130,17250,19110,24030,38890,NA,NA,2011,NA,NA
"127",46340,"Tyler, TX",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","","120","33.3","1.354","0.50","",19.34,40220,3.1,12,16.49,19.95,22.42,"25.85",24970,34310,41500,46640,53760,NA,NA,2011,NA,NA
"128",46340,"Tyler, TX",4,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","","110","1.8","1.199","0.93","",NA,45950,1.9,NA,NA,NA,NA,"*",36110,40980,45740,52380,57720,1,NA,2011,NA,NA
"129",46340,"Tyler, TX",4,0,"Cross-industry",1235,"35-3011","Bartenders","","130","43.4","1.487","0.37","",9.59,19960,6.3,7.64,8.09,8.84,11.53,"13.55",15880,16820,18380,23980,28180,NA,NA,2011,NA,NA
"130",46340,"Tyler, TX",4,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","","1,780","19.9","19.791","1.11","",8.71,18120,2.8,7.6,7.97,8.6,9.22,"10.46",15810,16580,17880,19170,21750,NA,NA,2011,NA,NA
"131",46340,"Tyler, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","","530","19.2","5.872","1.19","",8.53,17750,3.2,7.58,7.93,8.5,9.07,"9.44",15770,16490,17670,18860,19640,NA,NA,2011,NA,NA
"132",46340,"Tyler, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","3,700","8.6","41.103","1.23","",11.58,24090,4.3,7.75,8.29,9.19,11.56,"18.75",16130,17250,19110,24040,39010,NA,NA,2011,NA,NA
"133",47020,"Victoria, TX",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","","**","**","**","**","",21.58,44880,9.6,11.41,19.6,21.89,25.29,"28.44",23730,40770,45530,52590,59150,NA,NA,2011,NA,NA
"134",47020,"Victoria, TX",4,0,"Cross-industry",1235,"35-3011","Bartenders","","110","28.2","2.217","0.56","",8.78,18260,3.9,7.63,8.02,8.68,9.33,"10.78",15860,16680,18040,19410,22410,NA,NA,2011,NA,NA
"135",47020,"Victoria, TX",4,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","","990","27.9","20.707","1.16","",8.52,17730,2.1,7.58,7.91,8.46,9.02,"9.36",15760,16450,17600,18760,19470,NA,NA,2011,NA,NA
"136",47020,"Victoria, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","","270","17.3","5.617","1.14","",8.64,17970,3.1,7.58,7.96,8.6,9.23,"10.62",15770,16560,17880,19200,22090,NA,NA,2011,NA,NA
"137",47020,"Victoria, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","1,820","7.0","38.304","1.15","",11.93,24810,3.7,7.84,8.47,9.59,12.67,"18.04",16300,17620,19950,26340,37530,NA,NA,2011,NA,NA
"138",47380,"Waco, TX",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","","210","22.8","2.144","0.79","",11.76,24470,3.2,7.75,8.28,9.16,14.66,"21.42",16130,17220,19050,30500,44550,NA,NA,2011,NA,NA
"139",47380,"Waco, TX",4,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","","100","3.3","0.959","0.75","",NA,42040,1.6,NA,NA,NA,NA,"*",32690,37630,42330,46640,52650,1,NA,2011,NA,NA
"140",47380,"Waco, TX",4,0,"Cross-industry",1235,"35-3011","Bartenders","","230","26.3","2.354","0.59","",9.14,19010,4.9,7.54,7.88,8.45,9.01,"10.53",15680,16390,17570,18750,21890,NA,NA,2011,NA,NA
"141",47380,"Waco, TX",4,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","","1,920","8.6","19.275","1.08","",8.67,18040,3.3,7.56,7.93,8.55,9.17,"10.82",15730,16500,17780,19070,22500,NA,NA,2011,NA,NA
"142",47380,"Waco, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","","390","20.2","3.872","0.79","",9.47,19690,5.8,7.63,8.09,8.86,10.21,"13.13",15880,16830,18420,21240,27320,NA,NA,2011,NA,NA
"143",47380,"Waco, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","3,400","9.9","34.113","1.02","",11.28,23460,2.9,7.8,8.41,9.48,11.99,"17.14",16220,17490,19710,24930,35650,NA,NA,2011,NA,NA
"144",48660,"Wichita Falls, TX",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","","200","32.5","3.479","1.28","",14.86,30920,6.3,8.42,10.04,14.42,18.92,"22.90",17520,20880,29990,39360,47640,NA,NA,2011,NA,NA
"145",48660,"Wichita Falls, TX",4,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","","60","6.0","1.140","0.89","",NA,42520,2,NA,NA,NA,NA,"*",33340,37060,42210,47060,54570,1,NA,2011,NA,NA
"146",48660,"Wichita Falls, TX",4,0,"Cross-industry",1235,"35-3011","Bartenders","","120","24.0","2.063","0.52","",NA,NA,NA,NA,NA,NA,NA,"*",NA,NA,NA,NA,NA,NA,NA,2011,NA,NA
"147",48660,"Wichita Falls, TX",4,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","","1,020","23.7","17.992","1.01","",8.67,18020,3.9,7.52,7.85,8.39,8.93,"9.27",15650,16330,17460,18580,19270,NA,NA,2011,NA,NA
"148",48660,"Wichita Falls, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","","210","9.7","3.751","0.76","",8.24,17140,2.8,7.54,7.86,8.39,8.92,"9.23",15690,16350,17450,18550,19210,NA,NA,2011,NA,NA
"149",48660,"Wichita Falls, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","2,370","6.1","41.760","1.25","",11.18,23260,3.3,7.8,8.35,9.28,11.66,"17.09",16220,17370,19300,24250,35550,NA,NA,2011,NA,NA
"150",4800001,"Northwestern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","","560","15.5","2.268","0.83","",15.76,32780,7.7,9.04,11.08,14.66,20.07,"23.93",18810,23050,30490,41740,49780,NA,NA,2011,NA,NA
"151",4800001,"Northwestern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","","500","3.6","2.007","1.56","",NA,45520,1.8,NA,NA,NA,NA,"*",34190,39340,44910,52370,58590,1,NA,2011,NA,NA
"152",4800001,"Northwestern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3011","Bartenders","","280","31.9","1.136","0.28","",9.02,18750,5.6,7.57,7.96,8.61,9.26,"12.54",15740,16550,17900,19250,26080,NA,NA,2011,NA,NA
"153",4800001,"Northwestern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","","2,830","16.4","11.441","0.64","",8.17,16990,1.7,7.55,7.86,8.38,8.91,"9.22",15700,16350,17440,18520,19180,NA,NA,2011,NA,NA
"154",4800001,"Northwestern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"39-9011","Childcare Workers","","930","18.3","3.742","0.76","",8.87,18450,3.4,7.58,7.96,8.6,9.23,"12.30",15760,16550,17880,19200,25580,NA,NA,2011,NA,NA
"155",4800001,"Northwestern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","6,110","8.8","24.697","0.74","",10.62,22080,3.5,7.77,8.28,9.13,10.94,"15.18",16150,17210,18980,22750,31580,NA,NA,2011,NA,NA
"156",4800002,"North Central Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","","190","41.3","2.502","0.92","",20.09,41780,9.3,13.64,17.39,20.54,22.83,"26.56",28380,36170,42730,47500,55240,NA,NA,2011,NA,NA
"157",4800002,"North Central Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","","110","6.1","1.402","1.09","",NA,42310,2.8,NA,NA,NA,NA,"*",31220,37720,42670,47190,54800,1,NA,2011,NA,NA
"158",4800002,"North Central Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3011","Bartenders","","170","24.7","2.211","0.55","",8.54,17750,3.5,7.56,7.9,8.46,9.02,"9.38",15730,16430,17590,18760,19520,NA,NA,2011,NA,NA
"159",4800002,"North Central Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","","1,650","22.7","21.862","1.23","",8.61,17910,4.2,7.56,7.91,8.49,9.07,"10.17",15730,16460,17660,18870,21140,NA,NA,2011,NA,NA
"160",4800002,"North Central Texas nonmetropolitan area",6,0,"Cross-industry",1235,"39-9011","Childcare Workers","","290","24.0","3.828","0.78","",8.9,18520,3.6,7.61,8.01,8.66,9.32,"11.28",15840,16660,18020,19380,23460,NA,NA,2011,NA,NA
"161",4800002,"North Central Texas nonmetropolitan area",6,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","2,540","8.3","33.618","1.01","",11.16,23210,3.5,7.8,8.38,9.37,11.97,"17.53",16220,17430,19480,24900,36450,NA,NA,2011,NA,NA
"162",4800003,"Eastern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","","350","10.9","1.267","0.46","",17.98,37400,4.8,9.48,15.27,18.56,21.88,"25.10",19710,31760,38600,45520,52220,NA,NA,2011,NA,NA
"163",4800003,"Eastern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","","480","4.6","1.741","1.35","",NA,43400,1.5,NA,NA,NA,NA,"*",31810,36640,43150,49320,57290,1,NA,2011,NA,NA
"164",4800003,"Eastern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3011","Bartenders","","490","17.6","1.754","0.44","",9.24,19220,6.6,7.62,8.06,8.78,9.56,"11.27",15860,16760,18250,19880,23450,NA,NA,2011,NA,NA
"165",4800003,"Eastern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","","4,420","9.2","15.945","0.89","",9.47,19690,5.5,7.63,8.07,8.81,10.03,"13.62",15860,16790,18320,20850,28320,NA,NA,2011,NA,NA
"166",4800003,"Eastern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"39-9011","Childcare Workers","","1,550","10.0","5.584","1.13","",8.39,17450,2.1,7.55,7.89,8.45,9,"9.39",15710,16400,17570,18730,19530,NA,NA,2011,NA,NA
"167",4800003,"Eastern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","8,540","6.3","30.833","0.93","",11.15,23180,3.2,7.8,8.41,9.47,11.81,"16.67",16230,17490,19690,24570,34680,NA,NA,2011,NA,NA
"168",4800004,"Central Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","","250","48.3","1.807","0.66","",17.68,36770,5.6,9.05,14.77,18.72,21.52,"23.28",18820,30720,38940,44760,48410,NA,NA,2011,NA,NA
"169",4800004,"Central Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","","250","5.0","1.776","1.38","",NA,43570,1.7,NA,NA,NA,NA,"*",32230,37670,43490,49630,56950,1,NA,2011,NA,NA
"170",4800004,"Central Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3011","Bartenders","","290","25.1","2.097","0.53","",8.45,17580,2.2,7.56,7.92,8.51,9.11,"10.12",15720,16470,17710,18950,21050,NA,NA,2011,NA,NA
"171",4800004,"Central Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","","2,490","15.9","17.952","1.01","",8.37,17410,1.9,7.57,7.9,8.46,9.02,"9.39",15740,16440,17600,18770,19530,NA,NA,2011,NA,NA
"172",4800004,"Central Texas nonmetropolitan area",6,0,"Cross-industry",1235,"39-9011","Childcare Workers","","670","26.1","4.859","0.99","",9.74,20250,3.6,7.72,8.32,9.33,10.84,"12.55",16070,17310,19410,22540,26100,NA,NA,2011,NA,NA
"173",4800004,"Central Texas nonmetropolitan area",6,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","5,110","7.1","36.861","1.11","",10.98,22840,1.8,7.94,8.72,10.2,12.25,"14.62",16520,18140,21220,25480,30400,NA,NA,2011,NA,NA
"174",4800005,"Southern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","","370","31.6","4.332","1.59","",14.89,30960,9,7.87,8.51,10.78,21.72,"26.85",16380,17710,22420,45180,55850,NA,NA,2011,NA,NA
"175",4800005,"Southern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","","230","3.9","2.728","2.12","",NA,50150,1.9,NA,NA,NA,NA,"*",37750,41510,46860,57430,69710,1,NA,2011,NA,NA
"176",4800005,"Southern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3011","Bartenders","","110","23.9","1.333","0.33","",9.33,19410,8.9,7.57,7.93,8.52,9.12,"11.70",15740,16480,17730,18970,24330,NA,NA,2011,NA,NA
"177",4800005,"Southern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","","990","9.5","11.700","0.66","",8.92,18540,3.4,7.6,7.98,8.62,9.26,"12.12",15800,16600,17920,19250,25200,NA,NA,2011,NA,NA
"178",4800005,"Southern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"39-9011","Childcare Workers","","710","13.3","8.394","1.71","",8.92,18560,2.8,7.57,7.95,8.57,9.19,"11.61",15750,16530,17820,19120,24150,NA,NA,2011,NA,NA
"179",4800005,"Southern Texas nonmetropolitan area",6,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","2,910","13.9","34.290","1.03","",9.79,20370,2.8,7.71,8.17,8.94,10.39,"13.10",16040,16990,18580,21610,27240,NA,NA,2011,NA,NA
"180",4800006,"Gulf Coast Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","","200","47.3","1.631","0.60","",13.96,29040,15.5,7.82,8.38,9.31,20.69,"25.24",16270,17430,19360,43030,52490,NA,NA,2011,NA,NA
"181",4800006,"Gulf Coast Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","","210","8.2","1.713","1.33","",NA,45490,1.3,NA,NA,NA,NA,"*",34310,40220,45650,52340,57610,1,NA,2011,NA,NA
"182",4800006,"Gulf Coast Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3011","Bartenders","","360","21.8","2.932","0.73","",9.01,18740,5.4,7.58,7.93,8.51,9.09,"11.84",15760,16490,17700,18910,24620,NA,NA,2011,NA,NA
"183",4800006,"Gulf Coast Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","","1,410","16.6","11.523","0.65","",8.62,17920,2.5,7.58,7.92,8.5,9.08,"9.51",15760,16480,17680,18880,19790,NA,NA,2011,NA,NA
"184",4800006,"Gulf Coast Texas nonmetropolitan area",6,0,"Cross-industry",1235,"39-9011","Childcare Workers","","550","27.1","4.520","0.92","",8.64,17980,2.6,7.56,7.94,8.57,9.21,"10.77",15720,16510,17830,19150,22410,NA,NA,2011,NA,NA
"185",4800006,"Gulf Coast Texas nonmetropolitan area",6,0,"Cross-industry",1235,"41-2031","Retail Salespersons","","3,170","8.2","25.979","0.78","",10.91,22690,3.7,7.78,8.34,9.29,12.26,"15.05",16180,17360,19330,25490,31300,NA,NA,2011,NA,NA
"186",48,"Texas",2,0,"Cross-industry",5,"25-2011","Preschool Teachers, Except Special Education",NA," 18,580 ","8.5","1.757","0.67",NA,15.87,33010,2.8,8.28,9.51,13.96,21.57,"26.69",17220,19790,29050,44870,55520,NA,NA,2012,"detail",""
"187",48,"Texas",2,0,"Cross-industry",5,"25-2012","Kindergarten Teachers, Except Special Education",NA," 12,590 ","1.3","1.190","0.98",NA,NA,49520,1,NA,NA,NA,NA,"*",38570,42310,48090,56680,64210,1,NA,2012,"detail",""
"188",48,"Texas",2,0,"Cross-industry",5,"35-3011","Bartenders",NA," 31,860 ","4.3","3.012","0.73",NA,9.94,20670,2.2,7.65,8.07,8.76,10.06,"15.61",15900,16780,18230,20920,32470,NA,NA,2012,"detail",""
"189",48,"Texas",2,0,"Cross-industry",5,"35-3031","Waiters and Waitresses",NA," 194,330 ","1.8","18.369","1.03",NA,9.27,19280,1,7.63,8.03,8.68,9.36,"12.86",15870,16690,18060,19480,26740,NA,NA,2012,"detail",""
"190",48,"Texas",2,0,"Cross-industry",5,"39-9011","Childcare Workers",NA," 56,480 ","3.5","5.338","1.11",NA,9.17,19070,0.9,7.66,8.1,8.84,9.98,"11.55",15930,16850,18380,20750,24030,NA,NA,2012,"detail",""
"191",48,"Texas",2,0,"Cross-industry",5,"41-2031","Retail Salespersons",NA," 366,230 ","1.3","34.617","1.04",NA,11.86,24670,1,7.88,8.48,9.52,12.72,"18.42",16400,17650,19810,26450,38310,NA,NA,2012,"detail",""
"192",10180,"Abilene, TX",4,0,"Cross-industry",5,"25-2011","Preschool Teachers, Except Special Education",NA," 70 ","3.0","1.174","0.45",NA,19.02,39560,2.5,14.98,16.3,18.49,22,"25.48",31150,33900,38460,45760,53000,NA,NA,2012,"detail",""
"193",10180,"Abilene, TX",4,0,"Cross-industry",5,"25-2012","Kindergarten Teachers, Except Special Education",NA," 50 ","3.8","0.800","0.66",NA,NA,43130,1.6,NA,NA,NA,NA,"*",32850,37130,42990,48460,55970,1,NA,2012,"detail",""
"194",10180,"Abilene, TX",4,0,"Cross-industry",5,"35-3011","Bartenders",NA," 210 ","36.3","3.431","0.83",NA,9.23,19200,5.2,7.67,8.07,8.72,9.39,"13.45",15960,16780,18140,19520,27970,NA,NA,2012,"detail",""
"195",10180,"Abilene, TX",4,0,"Cross-industry",5,"35-3031","Waiters and Waitresses",NA," 1,070 ","10.6","17.289","0.97",NA,9.44,19620,4,7.63,8.08,8.83,10.56,"13.19",15870,16800,18360,21970,27440,NA,NA,2012,"detail",""
"196",10180,"Abilene, TX",4,0,"Cross-industry",5,"39-9011","Childcare Workers",NA," 440 ","10.9","7.029","1.47",NA,8.67,18040,2.1,7.64,8,8.62,9.23,"10.72",15880,16650,17920,19200,22290,NA,NA,2012,"detail",""
"197",10180,"Abilene, TX",4,0,"Cross-industry",5,"41-2031","Retail Salespersons",NA," 2,420 ","7.8","39.042","1.17",NA,12.74,26500,3.2,7.98,8.68,10.16,13.99,"20.95",16600,18050,21130,29100,43570,NA,NA,2012,"detail",""
"198",11100,"Amarillo, TX",4,0,"Cross-industry",5,"25-2011","Preschool Teachers, Except Special Education",NA," 190 ","46.3","1.691","0.65",NA,10.64,22140,11.9,7.86,8.33,9.13,11.18,"17.83",16340,17330,18990,23240,37090,NA,NA,2012,"detail",""
"199",11100,"Amarillo, TX",4,0,"Cross-industry",5,"25-2012","Kindergarten Teachers, Except Special Education",NA," 40 ","17.7","0.408","0.34",NA,NA,43900,6.5,NA,NA,NA,NA,"*",26820,39040,43230,47360,57900,1,NA,2012,"detail",""
"200",11100,"Amarillo, TX",4,0,"Cross-industry",5,"35-3011","Bartenders",NA," 390 ","19.6","3.594","0.87",NA,10.18,21170,9.7,7.59,8.01,8.71,10.14,"19.22",15780,16650,18120,21080,39980,NA,NA,2012,"detail",""
"201",11100,"Amarillo, TX",4,0,"Cross-industry",5,"35-3031","Waiters and Waitresses",NA," 2,130 ","18.7","19.433","1.09",NA,9.49,19740,8.1,7.57,7.93,8.54,9.14,"14.78",15750,16500,17760,19010,30740,NA,NA,2012,"detail",""
